,date,formattedDate,country_code,trendingSearches_formattedTraffic,trendingSearches_title_query
511,20200420,"Monday, 20 April 2020",AU,50K+,Australia Post
512,20200420,"Monday, 20 April 2020",AU,50K+,JobKeeper
513,20200420,"Monday, 20 April 2020",AU,20K+,Larsa Pippen
514,20200420,"Monday, 20 April 2020",AU,20K+,LinkedIn
515,20200420,"Monday, 20 April 2020",AU,20K+,Compass
516,20200420,"Monday, 20 April 2020",AU,20K+,Microsoft Teams
517,20200420,"Monday, 20 April 2020",AU,20K+,Anzac Day public holiday
518,20200420,"Monday, 20 April 2020",AU,20K+,Anzac Day public holiday 2020
519,20200420,"Monday, 20 April 2020",AU,20K+,Anzac Day
520,20200420,"Monday, 20 April 2020",AU,20K+,Malcolm Turnbull
521,20200420,"Monday, 20 April 2020",AU,20K+,Qantas share price
522,20200420,"Monday, 20 April 2020",AU,20K+,Public holiday Anzac Day 2020
523,20200420,"Monday, 20 April 2020",AU,20K+,Finance
524,20200420,"Monday, 20 April 2020",AU,10K+,Gigi Foster
525,20200420,"Monday, 20 April 2020",AU,10K+,Todd Greenberg
526,20200420,"Monday, 20 April 2020",AU,10K+,Google Meet
527,20200421,"Tuesday, 21 April 2020",AU,200K+,Kim Jong Un
528,20200421,"Tuesday, 21 April 2020",AU,50K+,Meteor shower 2020
529,20200421,"Tuesday, 21 April 2020",AU,20K+,Travis Scott
530,20200421,"Tuesday, 21 April 2020",AU,10K+,The Midnight Gospel
531,20200421,"Tuesday, 21 April 2020",AU,10K+,Elective surgery
532,20200421,"Tuesday, 21 April 2020",AU,5K+,Prince Philip
533,20200421,"Tuesday, 21 April 2020",AU,5K+,Nicholas John Crilley
534,20200421,"Tuesday, 21 April 2020",AU,5K+,Gene Deitch
535,20200421,"Tuesday, 21 April 2020",AU,5K+,Mathias Cormann
536,20200421,"Tuesday, 21 April 2020",AU,5K+,Petrol prices
537,20200421,"Tuesday, 21 April 2020",AU,5K+,Sy Rogers death
538,20200421,"Tuesday, 21 April 2020",AU,2K+,Ashley Mattingly
539,20200421,"Tuesday, 21 April 2020",AU,2K+,Mrs. America
540,20200421,"Tuesday, 21 April 2020",AU,2K+,Peter Dutton
541,20200421,"Tuesday, 21 April 2020",AU,2K+,FTSE 100
542,20200422,"Wednesday, 22 April 2020",AU,200K+,Eastern Freeway accident
543,20200422,"Wednesday, 22 April 2020",AU,100K+,Earth Day
544,20200422,"Wednesday, 22 April 2020",AU,20K+,Rob Gronkowski
545,20200422,"Wednesday, 22 April 2020",AU,20K+,Ben Cousins
546,20200422,"Wednesday, 22 April 2020",AU,20K+,Kylie Jenner
547,20200422,"Wednesday, 22 April 2020",AU,10K+,Reprisal
548,20200422,"Wednesday, 22 April 2020",AU,10K+,Derek Jones
549,20200422,"Wednesday, 22 April 2020",AU,10K+,Bill Clinton Swag
550,20200422,"Wednesday, 22 April 2020",AU,10K+,Anzac biscuits recipe
551,20200422,"Wednesday, 22 April 2020",AU,5K+,Alicia Silverstone
552,20200422,"Wednesday, 22 April 2020",AU,5K+,Ansel Elgort
553,20200422,"Wednesday, 22 April 2020",AU,5K+,International space station
554,20200422,"Wednesday, 22 April 2020",AU,5K+,Stanley Tucci
555,20200422,"Wednesday, 22 April 2020",AU,5K+,Simon Cowell
556,20200422,"Wednesday, 22 April 2020",AU,5K+,COVID-19 QLD
557,20200422,"Wednesday, 22 April 2020",AU,2K+,Ben MasterChef
558,20200422,"Wednesday, 22 April 2020",AU,2K+,Reece MasterChef
559,20200422,"Wednesday, 22 April 2020",AU,2K+,Lymphoma
560,20200422,"Wednesday, 22 April 2020",AU,2K+,Back to the Future
561,20200325,"Wednesday, 25 March 2020",GB,1M+,Prince Charles
562,20200325,"Wednesday, 25 March 2020",GB,500K+,Bugzy Malone
563,20200325,"Wednesday, 25 March 2020",GB,200K+,Asda home delivery
564,20200325,"Wednesday, 25 March 2020",GB,200K+,MOT check
565,20200325,"Wednesday, 25 March 2020",GB,100K+,UK coronavirus deaths
566,20200325,"Wednesday, 25 March 2020",GB,100K+,Chloe Middleton
567,20200325,"Wednesday, 25 March 2020",GB,50K+,Dog
568,20200325,"Wednesday, 25 March 2020",GB,50K+,Shark
569,20200325,"Wednesday, 25 March 2020",GB,50K+,Monkey
570,20200325,"Wednesday, 25 March 2020",GB,50K+,Wolf
571,20200325,"Wednesday, 25 March 2020",GB,50K+,Bear
572,20200325,"Wednesday, 25 March 2020",GB,50K+,Cat
573,20200325,"Wednesday, 25 March 2020",GB,50K+,Horse
574,20200325,"Wednesday, 25 March 2020",GB,20K+,Covid Symptom Tracker
575,20200325,"Wednesday, 25 March 2020",GB,20K+,Coronavirus test kit
576,20200325,"Wednesday, 25 March 2020",GB,20K+,NHS volunteer coronavirus
577,20200325,"Wednesday, 25 March 2020",GB,20K+,Steven Dick
578,20200325,"Wednesday, 25 March 2020",GB,20K+,Gorilla
579,20200325,"Wednesday, 25 March 2020",GB,20K+,Crocodile
580,20200325,"Wednesday, 25 March 2020",GB,20K+,Dinosaur
581,20200326,"Thursday, 26 March 2020",GB,500K+,Chester Zoo
582,20200326,"Thursday, 26 March 2020",GB,500K+,Until Tomorrow
583,20200326,"Thursday, 26 March 2020",GB,500K+,Rishi Sunak
584,20200326,"Thursday, 26 March 2020",GB,200K+,Clap for NHS
585,20200326,"Thursday, 26 March 2020",GB,200K+,Mark Blum
586,20200326,"Thursday, 26 March 2020",GB,100K+,Contagion
587,20200326,"Thursday, 26 March 2020",GB,100K+,Iceland home delivery
588,20200326,"Thursday, 26 March 2020",GB,50K+,Abdelhak Nouri
589,20200326,"Thursday, 26 March 2020",GB,50K+,Pentatonix
590,20200326,"Thursday, 26 March 2020",GB,50K+,Symptoms of coronavirus
591,20200326,"Thursday, 26 March 2020",GB,50K+,Jon Jones
592,20200326,"Thursday, 26 March 2020",GB,50K+,Russian warships
593,20200326,"Thursday, 26 March 2020",GB,20K+,Dyson
594,20200326,"Thursday, 26 March 2020",GB,20K+,Expunged
595,20200326,"Thursday, 26 March 2020",GB,20K+,ThankYouNHS
596,20200326,"Thursday, 26 March 2020",GB,20K+,Russia
597,20200326,"Thursday, 26 March 2020",GB,20K+,NHS volunteering London
598,20200326,"Thursday, 26 March 2020",GB,10K+,What is a grant
599,20200326,"Thursday, 26 March 2020",GB,10K+,Bindi Irwin
600,20200327,"Friday, 27 March 2020",GB,2M+,Boris Johnson
601,20200327,"Friday, 27 March 2020",GB,500K+,Clocks change
602,20200327,"Friday, 27 March 2020",GB,200K+,Matt Hancock
603,20200327,"Friday, 27 March 2020",GB,200K+,Until Tomorrow trend
604,20200327,"Friday, 27 March 2020",GB,100K+,Friday Night Dinner
605,20200327,"Friday, 27 March 2020",GB,100K+,Chris Whitty
606,20200327,"Friday, 27 March 2020",GB,100K+,Carrie Symonds
607,20200327,"Friday, 27 March 2020",GB,50K+,Papa John's
608,20200327,"Friday, 27 March 2020",GB,50K+,Queen Elizabeth
609,20200327,"Friday, 27 March 2020",GB,50K+,Elton John
610,20200327,"Friday, 27 March 2020",GB,50K+,The Nest
611,20200327,"Friday, 27 March 2020",GB,50K+,Martin Lewis
612,20200327,"Friday, 27 March 2020",GB,50K+,Ozark
613,20200327,"Friday, 27 March 2020",GB,50K+,Till Lindemann
614,20200327,"Friday, 27 March 2020",GB,50K+,Pangolin
615,20200327,"Friday, 27 March 2020",GB,50K+,Michael Gove
616,20200327,"Friday, 27 March 2020",GB,20K+,Dua Lipa
617,20200327,"Friday, 27 March 2020",GB,20K+,Chip Insomnia
618,20200327,"Friday, 27 March 2020",GB,20K+,Apply for Universal Credit
619,20200327,"Friday, 27 March 2020",GB,20K+,Morrisons opening hours
620,20200328,"Saturday, 28 March 2020",GB,200K+,Tiger
621,20200328,"Saturday, 28 March 2020",GB,200K+,Lion
622,20200328,"Saturday, 28 March 2020",GB,100K+,Shark
623,20200328,"Saturday, 28 March 2020",GB,100K+,Dog
624,20200328,"Saturday, 28 March 2020",GB,100K+,Cat
625,20200328,"Saturday, 28 March 2020",GB,50K+,Emilia Fox
626,20200328,"Saturday, 28 March 2020",GB,50K+,Aldi opening times
627,20200328,"Saturday, 28 March 2020",GB,50K+,Wolf
628,20200328,"Saturday, 28 March 2020",GB,50K+,Liz Carr
629,20200328,"Saturday, 28 March 2020",GB,20K+,Turtle
630,20200328,"Saturday, 28 March 2020",GB,20K+,British Summer Time
631,20200328,"Saturday, 28 March 2020",GB,20K+,Earth Hour
632,20200328,"Saturday, 28 March 2020",GB,20K+,Sophie Ellis
633,20200328,"Saturday, 28 March 2020",GB,20K+,Alok Sharma
634,20200328,"Saturday, 28 March 2020",GB,20K+,Eagle
635,20200328,"Saturday, 28 March 2020",GB,20K+,Witness
636,20200328,"Saturday, 28 March 2020",GB,20K+,Virgin Atlantic
637,20200328,"Saturday, 28 March 2020",GB,20K+,Stronger
638,20200328,"Saturday, 28 March 2020",GB,20K+,Olly Murs girlfriend
639,20200328,"Saturday, 28 March 2020",GB,20K+,Girls Trip
640,20200329,"Sunday, 29 March 2020",GB,200K+,Jack Grealish
641,20200329,"Sunday, 29 March 2020",GB,100K+,Alcohol ban
642,20200329,"Sunday, 29 March 2020",GB,100K+,UK time
643,20200329,"Sunday, 29 March 2020",GB,50K+,Clocks change forward
644,20200329,"Sunday, 29 March 2020",GB,50K+,Elephant
645,20200329,"Sunday, 29 March 2020",GB,50K+,Billy Joe Saunders
646,20200329,"Sunday, 29 March 2020",GB,50K+,James McAvoy
647,20200329,"Sunday, 29 March 2020",GB,50K+,Monkey
648,20200329,"Sunday, 29 March 2020",GB,50K+,Belarus
649,20200329,"Sunday, 29 March 2020",GB,50K+,Jenny Harries
650,20200329,"Sunday, 29 March 2020",GB,50K+,Bear
651,20200329,"Sunday, 29 March 2020",GB,20K+,Batwoman
652,20200329,"Sunday, 29 March 2020",GB,20K+,Alcohol
653,20200329,"Sunday, 29 March 2020",GB,20K+,Anthony Yarde
654,20200329,"Sunday, 29 March 2020",GB,20K+,Cards Against Humanity online
655,20200329,"Sunday, 29 March 2020",GB,20K+,Brooklyn 99
656,20200329,"Sunday, 29 March 2020",GB,20K+,Rabbit
657,20200329,"Sunday, 29 March 2020",GB,20K+,Shia LaBeouf
658,20200329,"Sunday, 29 March 2020",GB,10K+,Casino Royale
659,20200329,"Sunday, 29 March 2020",GB,10K+,Emergency footing
660,20200330,"Monday, 30 March 2020",GB,1M+,Houseparty
661,20200330,"Monday, 30 March 2020",GB,200K+,Furlough
662,20200330,"Monday, 30 March 2020",GB,200K+,Sophie Brussaux
663,20200330,"Monday, 30 March 2020",GB,100K+,Tesco home delivery
664,20200330,"Monday, 30 March 2020",GB,100K+,Furlough meaning
665,20200330,"Monday, 30 March 2020",GB,100K+,EasyJet
666,20200330,"Monday, 30 March 2020",GB,100K+,Club Penguin
667,20200330,"Monday, 30 March 2020",GB,100K+,Coronavirus tips
668,20200330,"Monday, 30 March 2020",GB,100K+,BrightHouse
669,20200330,"Monday, 30 March 2020",GB,50K+,Dominic Cummings
670,20200330,"Monday, 30 March 2020",GB,50K+,Tesco Opening times
671,20200330,"Monday, 30 March 2020",GB,50K+,Michael Rosen
672,20200330,"Monday, 30 March 2020",GB,50K+,Modern Warfare 2 remastered
673,20200330,"Monday, 30 March 2020",GB,50K+,Helen McCrory
674,20200330,"Monday, 30 March 2020",GB,50K+,John Prine
675,20200330,"Monday, 30 March 2020",GB,50K+,Dominic Raab
676,20200330,"Monday, 30 March 2020",GB,20K+,Joe Wicks workout
677,20200330,"Monday, 30 March 2020",GB,20K+,Michael Jackson
678,20200330,"Monday, 30 March 2020",GB,20K+,Liar
679,20200330,"Monday, 30 March 2020",GB,20K+,Joe Diffie
680,20200331,"Tuesday, 31 March 2020",GB,200K+,April Fools pranks
681,20200331,"Tuesday, 31 March 2020",GB,100K+,Matt Baker
682,20200331,"Tuesday, 31 March 2020",GB,100K+,James Blunt
683,20200331,"Tuesday, 31 March 2020",GB,50K+,Andrew Jack
684,20200331,"Tuesday, 31 March 2020",GB,50K+,Joe Sugg
685,20200331,"Tuesday, 31 March 2020",GB,50K+,George Alagiah
686,20200331,"Tuesday, 31 March 2020",GB,50K+,Billy Joe Saunders
687,20200331,"Tuesday, 31 March 2020",GB,50K+,Llandudno
688,20200331,"Tuesday, 31 March 2020",GB,20K+,Andrew Cuomo
689,20200331,"Tuesday, 31 March 2020",GB,20K+,David Rocastle
690,20200331,"Tuesday, 31 March 2020",GB,20K+,EuroMillions results
691,20200331,"Tuesday, 31 March 2020",GB,20K+,Toby Young
692,20200331,"Tuesday, 31 March 2020",GB,20K+,Woodmancote
693,20200331,"Tuesday, 31 March 2020",GB,20K+,Peter Hitchens
694,20200331,"Tuesday, 31 March 2020",GB,20K+,Brodie Gillon
695,20200331,"Tuesday, 31 March 2020",GB,20K+,Ocado uk
696,20200331,"Tuesday, 31 March 2020",GB,10K+,Nipsey Hussle
697,20200331,"Tuesday, 31 March 2020",GB,10K+,Backstreet Boys
698,20200331,"Tuesday, 31 March 2020",GB,10K+,Marsh family
699,20200331,"Tuesday, 31 March 2020",GB,10K+,Seoul
700,20200401,"Wednesday, 1 April 2020",GB,200K+,Weather tomorrow
701,20200401,"Wednesday, 1 April 2020",GB,100K+,McDonald's
702,20200401,"Wednesday, 1 April 2020",GB,50K+,NS&I
703,20200401,"Wednesday, 1 April 2020",GB,50K+,Josh Maja
704,20200401,"Wednesday, 1 April 2020",GB,50K+,Wimbledon
705,20200401,"Wednesday, 1 April 2020",GB,50K+,Dua Lipa
706,20200401,"Wednesday, 1 April 2020",GB,20K+,Sunderland
707,20200401,"Wednesday, 1 April 2020",GB,20K+,Carol Baskin
708,20200401,"Wednesday, 1 April 2020",GB,20K+,Harry Potter at Home
709,20200401,"Wednesday, 1 April 2020",GB,20K+,Pangolin
710,20200401,"Wednesday, 1 April 2020",GB,20K+,David Hockney
711,20200401,"Wednesday, 1 April 2020",GB,20K+,Save Me
712,20200401,"Wednesday, 1 April 2020",GB,20K+,Aldi online
713,20200401,"Wednesday, 1 April 2020",GB,20K+,6ix9ine
714,20200401,"Wednesday, 1 April 2020",GB,20K+,Alok Sharma
715,20200401,"Wednesday, 1 April 2020",GB,20K+,Will Grigg
716,20200401,"Wednesday, 1 April 2020",GB,20K+,Matthew McCombe
717,20200401,"Wednesday, 1 April 2020",GB,20K+,Phillip Schofield
718,20200401,"Wednesday, 1 April 2020",GB,20K+,Sophia Myles
719,20200401,"Wednesday, 1 April 2020",GB,20K+,Remdesivir
720,20200402,"Thursday, 2 April 2020",GB,500K+,Eddie Large
721,20200402,"Thursday, 2 April 2020",GB,200K+,Adam Schlesinger
722,20200402,"Thursday, 2 April 2020",GB,200K+,National Theatre Live
723,20200402,"Thursday, 2 April 2020",GB,200K+,Fred Sirieix
724,20200402,"Thursday, 2 April 2020",GB,100K+,Bernie Ecclestone
725,20200402,"Thursday, 2 April 2020",GB,100K+,Matt Hancock
726,20200402,"Thursday, 2 April 2020",GB,50K+,Clap for NHS
727,20200402,"Thursday, 2 April 2020",GB,50K+,Virtual Grand National
728,20200402,"Thursday, 2 April 2020",GB,50K+,Face masks
729,20200402,"Thursday, 2 April 2020",GB,50K+,Asda opening times
730,20200402,"Thursday, 2 April 2020",GB,50K+,Labour leadership
731,20200402,"Thursday, 2 April 2020",GB,20K+,Face mask
732,20200402,"Thursday, 2 April 2020",GB,20K+,Nightingale Hospital
733,20200402,"Thursday, 2 April 2020",GB,20K+,Virgin Atlantic
734,20200402,"Thursday, 2 April 2020",GB,20K+,McDonald's reopening
735,20200402,"Thursday, 2 April 2020",GB,20K+,Dynamo
736,20200402,"Thursday, 2 April 2020",GB,20K+,Muscle Gotti
737,20200402,"Thursday, 2 April 2020",GB,10K+,Autism Awareness Day
738,20200402,"Thursday, 2 April 2020",GB,10K+,Face masks Amazon
739,20200402,"Thursday, 2 April 2020",GB,10K+,Wayne Bridge
740,20200403,"Friday, 3 April 2020",GB,500K+,Bill Withers
741,20200403,"Friday, 3 April 2020",GB,500K+,Virtual Grand National
742,20200403,"Friday, 3 April 2020",GB,200K+,Grand National
743,20200403,"Friday, 3 April 2020",GB,200K+,Grand National 2020
744,20200403,"Friday, 3 April 2020",GB,200K+,Debenhams
745,20200403,"Friday, 3 April 2020",GB,200K+,Logan Williams
746,20200403,"Friday, 3 April 2020",GB,100K+,Kate Garraway news
747,20200403,"Friday, 3 April 2020",GB,100K+,Money Heist
748,20200403,"Friday, 3 April 2020",GB,50K+,Andrew Lloyd Webber
749,20200403,"Friday, 3 April 2020",GB,50K+,Valorant
750,20200403,"Friday, 3 April 2020",GB,20K+,Four Kids And It
751,20200403,"Friday, 3 April 2020",GB,20K+,Ofqual
752,20200403,"Friday, 3 April 2020",GB,20K+,Dominos pizza
753,20200403,"Friday, 3 April 2020",GB,20K+,Outer Wilds
754,20200403,"Friday, 3 April 2020",GB,20K+,Resident Evil 3
755,20200403,"Friday, 3 April 2020",GB,20K+,Jonathan Van-Tam
